url,review
https://sidequestvr.com/app/37493/stunt-double-joe-mcflash,"Today we're taking a look at Stunt Double Joe Mcflash! Now, I'm sure that it's the first time that a lot of you hear about this game, but I was lucky enough to try the alpha a few months ago, and I honestly couldn't wait to get my hands on the full release! So today I'm here to explain everything about the game, especially why it's so fun. So let's get this started! 

Stunt Double Joe Mcflash is coming out on September 2nd, 2024 in early access on the Meta store. It will be available for 15.99 Euros, and is compatible with the Meta Quest 2 and 3. The developer of the game is MoonShine Games. This is a single indie developer who made a handful of games, with Connor being his most popular one so far. I've made a review of this game in the past, so check it out if you're interested. Let's take a look at the game now. 

So the game is very easy to explain. You are a Stunt driver, and your job is to reach these checkpoints before the time runs out. But there's a lot of variety to it, which I'll explain later. You start the game by being in the audience of a late late show. This show is actually interviewing Joe Mcflash, who is the Stunt Double of many movies. During the interview, he basically talks about his experience in every movies that he worked on, and you're basically reliving his experience with him. 

Throughout the game, you'll be experiencing 5 movies, and every movie has a handful of scenes that you need to go through. The progression is great, because you're not allowed to skip any movie or scene. They unlock as you finish the next scene. You'll be going in movies such as:

The Lucky Man: This is a section where you'll be driving in a very busy city with narrow streets, parking buildings, and other bigger sections. 

In The Country Brothers, you'll be driving through farms, dirt road, and even have a police car and chase some vigilante. This movie is definitely an homage to The Dukes of Hazzard. 

In Tropical Blunder, you drive through tropical forests with some ancient buildings, but as you progress through this one, you end up in a volcanic section where you have to escape. 

Arctic Blast is pretty self explanatory. You drive in the snow, icy areas and storms where the visibility is reduced, but you have these red smoke signals to help you out. 

And then the last movie is This is the End. Which is most likely a tribute to Mad Max where you drive in deserted plains in a buggy while your obstacles are usually scrap cars and damaged buildings. 

What's cool is that each time that you finish a movie. You are then transported to a theater to see a trailer of the movie you've worked on. Kind of a rewarding little scene. In case you don't know how to get out of the theater, like I did, you just need to click the little poster on the upper right side. 

So the variety is not just the environment. Your main goal is to reach the checkpoints in a certain amount of time. You'll often get slow motion scenes when you jump, and put you on the camera that's filming that scene. It's pretty satisfying as it happens, and it never really feels old, some camera angles can be pretty epic. 

You also get different types of objectives which keeps it fresh. Some of the scene is a car chase, there's one scene where you're literally dodging icicles popping out of nowhere. And there's even a scene where you're kind of in a traffic jam, and have to make sure that you don't hit any cars. There's tons of other little things like this, which doesn't make it boring. 

I also love how the game becomes more and more challenging as you go. The first movie can be a little bit of a cake walk, but I'd say that the challenge starts ramping up starting the middle of the 3rd movie. Now I must admit that I'm not the best at car driving in video games, so it might be easier for others, depending on your skills. But I personally failed a lot of times, and it took me about 4 hours to finish the game. It never felt frustrating though, except for one part that I'll talk about later, but when I usually failed, I knew that it was my fault and needed to do something better. 

The game is not just about putting the pedal to the metal at full speed. You really have to think how you drive the car. You might need to slow down to do a narrow turn, or to avoid an obstacle. There's also icy terrain that you have to be very careful with. The cars in the game are very responsive and handles very well. When you use your brakes while turning, you'll do a very nice drift. So I can see so people doing some very nice time attack if they're good at drifting. 

The one level that really frustrated me was the last scene of Arctic Blast. There's a section where you really don't have a lot of time to get to, and then you have to cross a super narrow bridge. But you can't take your time or else you wont have time to make it to the next check point. I'm not gonna lie, I've cursed a lot in this level and it didn't feel fun at all after being stuck on it for a long time. Although, the good news is that I've contacted the developer, and he will be adding some additional seconds to these checkpoints. So it shouldn't be too bad on release. 

Speaking of which, I did have some nice conversations with the developer. He also mentioned that he's making some improvements on the game, like lighting effects for example. As soon as I finished the game, I asked him when are we getting a sequel? Haha. I'm serious, it's really fun. The reason for that is because it's so unique. I've never seen a game like that in VR, and different ideas like this is what I'm looking for. The dev also mentioned that more movies will come in the future for this game. So keep a lookout. 

So, you know, the game is not perfect. It's only made by one developer after all. So I do have to mention a few nitpicks that some people may not like, and here they are. A lot of AI stuff was used. Like the movie posters, the voice acting and the music. I'm personally ok with this due to the budget that the dev has to deal with. There's also a weird thing where your hands seems to decalibrate from the wheel sometimes. So I just have to ungrab and grab the wheel again to recalibrate. There's some voice acting at the start of the scene, but sometimes it gets cut off and the game starts before he's done. There are some frustrating jumps sometimes that really don't feel fair and inconsistent. The game doesn't let you restart the scene. You have to wait for the checkpoint to time out before you can. These are the biggest things that I've noticed, but there's also other little things. I'm happy to say thought that I have not encountered any breaking bugs in my playthrough. The core of the game was pretty smooth. 

Alright guys as you might've noticed, I really enjoyed my time with this one, of course it lacks the quality of a bigger budget title, but it's very fun, unique, with a lot of variety. If what you see today seems like a fun time, I don't think that you'll be disappointed."
https://sidequestvr.com/app/37493/stunt-double-joe-mcflash,This game is pretty fun. I'm terrible at driving games in VR but still enjoy playing them if the fun factor is there. This game definitely is fun yet challenging. The game features multiple movies with various scenes to play through and unlock. The graphics are very basic but doesn't take away from the fun factor of the game at all. Driving is simple just acceleration and break with steering but don't let that fool you it can be quite difficult especially when using hand break turns and jumps.
https://sidequestvr.com/app/38573/nonsense-sandbox,Nonsense Sandbox
https://sidequestvr.com/app/38281/custom-home-def-jam-fight-for-ny,Custom Home: Def Jam: Fight for NY
https://sidequestvr.com/app/38524/shadow-mend,Shadow Mend
https://sidequestvr.com/app/38524/shadow-mend,"Rating : 5
star"
https://sidequestvr.com/app/38524/shadow-mend,"This was a beautiful, intriguing, and unique experience. Something new around every corner. Puzzles to solve and a heartfelt message. Colorful and magical with a lot going on under the surface."
https://sidequestvr.com/app/38272/wooorld,Wooorld
https://sidequestvr.com/app/38246/batman-arkham-shadow,Batman: Arkham Shadow
https://sidequestvr.com/app/38246/batman-arkham-shadow,"Rating : 4.9
star"
https://sidequestvr.com/app/38246/batman-arkham-shadow,"Believe the hype, this game is phenomenal. Not just because its Batman but the whole package just delivers. The graphics really push the Quest 3 to the max, feels like your playing a PCVR game. The story alongside the voice actors is gripping. The combat which was everyone's worry feels spot on, there is no button bashing, its all you doing the swinging, please make sure you are not near anything breakable. All the batman's gadgets are there along side an xp map that allows you to upgrade your batsuit, combat and gadgets. This is how VR should be, I've not felt this immersed in a game in a along time. Check out my video, I've done my best not to show any spoilers."
https://sidequestvr.com/app/38246/batman-arkham-shadow,Surprisingly clean combat mechanics with beautiful graphics!
https://sidequestvr.com/app/38246/batman-arkham-shadow,"This game is an absolute marvel. The lighting affects are awesome, you occasionally get a glimpse of your bat shadow and it feels awesome. The music and atmosphere due to sound design puts you in the location. Imagine stepping inside your favourite arkham game and this is it. The combat flows well once you get used to it and how to throw your hands in which order or direction and when. The gadgets are amazing and you pull them from specific points in your armor. The same upgrade system from the arkham series exists here so be prepared to upgrade your gear. You can utilise your cape for gliding and stunning enemies which feels awesome. The grappling hook and the batterang are my favourite things to do in vr besides beat thugs to a pulp. Would definitely recommend this awesome game. The story looks to be on average around 12 hours depending on play style."
https://sidequestvr.com/app/38525/video-assistant-referees-var,Video Assistant Referees (VAR)
https://sidequestvr.com/app/38442/pixelrunner-endlessrunner,Pixelrunner - Endlessrunner
https://sidequestvr.com/app/38674/vr-yoga-environment,VR Yoga Environment
https://sidequestvr.com/app/38622/arjuna-archery-vr-game,Arjuna Archery VR Game
https://sidequestvr.com/app/38622/arjuna-archery-vr-game,"Rating : 5
star"
https://sidequestvr.com/app/38622/arjuna-archery-vr-game,"Great design and surrounding environment suits the theme of every stage, and such smoothness while playing it, such a good game."
https://sidequestvr.com/app/3768/hexapuss,Hexapuss
https://sidequestvr.com/app/3768/hexapuss,"Rating : 5
star"
https://sidequestvr.com/app/3768/hexapuss,"Fun loud rock and roll! Just hit the ball all over,knock into everything and have fun. Quick easy stress free game. We need more of these."
https://sidequestvr.com/app/3768/hexapuss,awesome game all you do is hit everything with pinballs plus its a band playing rock or heavy metal
https://sidequestvr.com/app/3768/hexapuss,Possibly the best game ever made.
https://sidequestvr.com/app/37925/gamma-vision-os-pro-xr,Gamma Vision OS Pro XR
https://sidequestvr.com/app/37925/gamma-vision-os-pro-xr,"Rating : 3
star"
https://sidequestvr.com/app/37925/gamma-vision-os-pro-xr,Why is this marked as a Quest Home? Youre missusing the tag.
https://sidequestvr.com/app/37925/gamma-vision-os-pro-xr,TOP Experience
https://sidequestvr.com/app/29832/nitrogen-triiodide-experiment-contentsda-science-experiment,Nitrogen Triiodide Experiment- ContentsDa Science Experiment
https://sidequestvr.com/app/29864/solar-system-observation-contentsda-science-experiment,Solar System Observation - ContentsDa Science Experiment
https://sidequestvr.com/app/38389/workvision,WorkVision
https://sidequestvr.com/app/37377/deal-or-no-deal-vr,Deal Or No Deal - VR
https://sidequestvr.com/app/37377/deal-or-no-deal-vr,"Rating : 3.8
star"
https://sidequestvr.com/app/37377/deal-or-no-deal-vr,"This was pretty fun. Havnt tried the play for real money option as its not really something I'm into but the play for fake money option is really fun. The game basically plays exactly as the game show I remember. You have the ability to chose your box, answer the phone to the banker and even swap your box at the end. Sound affects are cool but the screen jitters a little when turning. The host is well voiced and clear to understand. All in all a fun experience If you like gameshows. Shame I didn't win the million."
https://sidequestvr.com/app/37377/deal-or-no-deal-vr,"cool game. It was a lot of fun to play and looks like a lot of work has been put into it. , and yea i really win real money too"
https://sidequestvr.com/app/37377/deal-or-no-deal-vr,"it like am really join the famous tv show ever , same feeling , and if you want win some cash try the real money mode"
https://sidequestvr.com/app/38606/lego-bricktales,LEGO® Bricktales
https://sidequestvr.com/app/23091/smash-house-experience,Smash House Experience
https://sidequestvr.com/app/38071/starship-home,Starship Home
https://sidequestvr.com/app/38071/starship-home,"Rating : 5
star"
https://sidequestvr.com/app/38071/starship-home,"Excellent Mixed Reality game and the first Quest 3 exclusive! This is what mixed reality is all about - transforming your room into a space ship and traversing the galaxy, while still maintain the sense of presence in your home. I loved the lighthearted nature of this game - it's cartoonish graphics makes it very chill and relaxing to play. I love taking care of my space plants Tamagotchi style. I maybe with it was a bit more challenging! But overall such a cute intro to the world of mixed reality on Quest 3."
https://sidequestvr.com/app/38071/starship-home,This might just be the most immersive way to use mixed reality to date. In this game you get to turn your whole playspace into a mothership for the stars! You get to visit alien plants and suck up their resources and most importantly their plant species. It is really fun because it lets you collect plants that you must take care of and place around your play area in any way you wish. It has a great story mode thats not too hard and also not too long. I find that this game can be played by all ages and really shows off the growing concepts and technology mixed reality has to offer with the quest 3 passthrough. Some parts of the game can become very color intense and flashy so please be away of that if you do have medical conditions. Great way to show your friends a vr headset and cant wait to see what happens next for this game!
https://sidequestvr.com/app/38578/stash-minigames,Stash Minigames
https://sidequestvr.com/app/38464/microchip-makers,Microchip Makers
https://sidequestvr.com/app/38306/virtualufactoryxarm7_control,VirtualUFactoryXarm7_Control
https://sidequestvr.com/app/37568/airspace-defender,Airspace Defender
https://sidequestvr.com/app/37568/airspace-defender,"Rating : 4.2
star"
https://sidequestvr.com/app/37568/airspace-defender,I dont know if its just me but i really wasnt impressed with this game. The controls are not that easy to pick up even when you are using your hands. Theres not much to the game ist like old school misile command but i found myself missing all the rockets. The mixed reality is pretty cool with its old school green matrix look but maybe i was expecting a bit more from this.
https://sidequestvr.com/app/37568/airspace-defender,"Man, as time goes on, we keep seeing some pretty unique ideas out there, and this one is no exception! So grab yourself a fanny pack full of quarters, and see if this arcade experience is a token muncher, or a walk in the park.

Airspace Defender is coming out today, October 18th on Meta Quest in Early Access and is compatible with the Quest 2, Pro, 3 and 3S. But I would recommend to play this one with the 3 family because this is a Mixed Reality title after all. The developers are Not Suspicious and I believe that this is their second title with the first one being a game called Tablecraft.

Gameplay

If you were a kid that grew up in the 80s, this game will remind you right away of Missile Command from the arcade and the Atari 2600. You are basically the commander of 2 turrets and your one and only goal is to prevent any missile from destroying your city.

If your middle headquarter is hit twice, then it's gameover and you have to start from the very beginning. The buildings that surrounds your HQ can be very useful to distract the missiles from hitting your main building, but it definitely gets harder when they get destroyed, so it's best to keep everything safe as long as possible.

You are presented with levels throughout your run. There's a timer for each one, and as soon as the countdown is done, you've finished the level! One other reason to keep your buildings is to gain a bigger score at the end of the level.

When the level is done, you are then presented with an important decision. You have 3 options to pick before proceeding. You can either install a new building that was destroyed, or you can select a new weapon to upgrade one of your turrets. I personally really like the machine gun and laser upgrade. They're the ones that made my run go the smoothest.

Tutorial

When you start the game, you have the ability to do a tutorial, and this is very useful to get introduced mostly on getting a hang of the controls. You also slowly get introduced to all enemy types that you'll be seeing during your regular runs.

The way the game works is kind of interesting, you need to use your hands to pinch at the location you want your missile to launch, and that's pretty much the only ability that you have. It's definitely not easy though! The 3D and 360 degree of the map makes it so you have to be very precise to where you're pinching. It's super easy to choke when you're in a pickle and that's what usually ends a run for me.

Currently, there are 2 modes in the game. Pretty much normal and hard mode. The difference between both is that in normal, you will get a lot less missiles when you start. On hard, you get more missile and more variety a lot quicker. Some of the missile types are super hard to hit, so I'm grateful to have some upgrades most of the time.

Future Updates / Feedback

So since the game is in early access, the developers have confirmed that we should expect a new game update every month starting in November. So it's kind of a good investment to buy the game now, and then follow along the developers and try new fresh content every month. Also, make sure to check out their Discord server to give feedback and help on improving the game.

Since this is a review I'd like to give a little bit of my feedback on things that I would like in hope that the developers are watching this.

So the game use handtracking only, and i've seen this on many games where the tracking can be lost, or not registered properly. It's not a perfect mechanic. It can be kind of frustrating when you're trying to be fast, and the command doesn't register, and it could be the one command that's a make or break for the situation. So I'd like to see the implementation of the controllers at some point. This would make it a lot more precise and make it more fair on my end.

I believe that there's only one song when you start the level. The song is really good, but when you play 1 or 2 hours, I'd like to see some more songs added in the mix.

Last thing that I've noticed is after playing more than one hour, the game became very janky and I had to reset it. I think that there's some memory that's not being dumped as you keep playing, so I would like the devs to investigate that.

Last Thoughts

Here's a few more things that I'd like to talk about the game. Yeah I know that it's a simple one, but when you enjoy a game, you just like to talk about it.

You have the ability to move the dome wherever you want. I like this feature since the original position was a little too low to my taste.

And I just love how the game looks! It's very simplistic, but the green and black pallet really makes it look like a game in the past. They really nailed the old school arcade aspect. Every time I failed, I kept going for one more, and another one, and another one. There is a public leaderboard available and I just wanted to keep trying to make it higher. The developers even noticed my score on the leaderboard, so that was kind of cool.

So guys this is what I had to say about Airspace Defender, a fun little game! Don't expect something super deep, but man you will get an addicting experience that you can bring on the go with your headset if you enjoy any type of Atari games from the past. It's cranks that feeling up to the max."
https://sidequestvr.com/app/37568/airspace-defender,This game is great! It reminds me of the old school arcade game and feels really great using the mixed reality color passthrough of the Quest 3. The added bonus of using your hand tracking really adds that extra level of fun to it too. I love the different types of missiles you can unlock and use to a strategic advantage. This game defiantly takes some time to master but once you do it really gets challenging. It seems to farther you get in the game the harder it gets! Even though this is only a demo alot is going on here and the devs have done a great job with it so far. I cant wait to see what is next for this game in the full version!
https://sidequestvr.com/app/38457/offroad-legends-4x4-driving-racing-game,Offroad Legends - 4x4 Driving & Racing Game
https://sidequestvr.com/app/38679/halloween-candy-reclaim,Halloween Candy Reclaim
https://sidequestvr.com/app/38383/maze-chase-running-walking-game,Maze Chase - Running & Walking Game
https://sidequestvr.com/app/38628/sense-of-darkness,Sense Of Darkness
https://sidequestvr.com/app/37574/table-space,Table Space
https://sidequestvr.com/app/37574/table-space,"Rating : 3.6
star"
https://sidequestvr.com/app/37574/table-space,It's basically An app where you can play with a standard deck Deck of playing cards to play games with. It's an okay concept but it could be better. It's an okay concept but it could be more.
https://sidequestvr.com/app/37574/table-space,Cool game cool graphics
https://sidequestvr.com/app/37574/table-space,Like the new Halloween themed lobby
https://sidequestvr.com/app/38529/skydances-behemoth,Skydance's BEHEMOTH
https://sidequestvr.com/app/38301/call-me-kitty,Call Me Kitty!
https://sidequestvr.com/app/38569/vr-work-study,VR Work Study
https://sidequestvr.com/app/38714/magic-essence-ether-gems,Magic Essence: Ether Gems
https://sidequestvr.com/app/38714/magic-essence-ether-gems,"Rating : 5
star"
https://sidequestvr.com/app/38714/magic-essence-ether-gems,"A great experience, I feel like I'm the apprentice learning magic"
https://sidequestvr.com/app/38086/beef-raider-xr-tomb-raider-in-vr,Beef Raider XR - Tomb Raider in VR
https://sidequestvr.com/app/38086/beef-raider-xr-tomb-raider-in-vr,"Rating : 4.9
star"
https://sidequestvr.com/app/38086/beef-raider-xr-tomb-raider-in-vr,"Game is fantasitc, but there is an issue, multiple issues, I'm not sure if this is the engines fault or just mine but, first things fisrt, the shotgun no longer one shots monkeys, shooting the scion at the end of the game is impossible unless I turn on the auto aim, lara can back flip up hill so yoi can climb up hill surfaces you shouldn't be able to climb, you have to look In a specific direction to pick up items ot activate switches underwater, gun fire can get stuck on invisible walls, the pistols u pick back up in natla's mines dance around, enemies can no clip through walls, Pierre, Larson and every other character can still shoot you with their back turned, sometimes you can't climb up shimmy surfaces and caused me to improvise, aside from that, thr game port was amazing as always, and I hope on the future these bugs could be fixed."
https://sidequestvr.com/app/38086/beef-raider-xr-tomb-raider-in-vr,very good work . thanks for all !!!!
https://sidequestvr.com/app/38086/beef-raider-xr-tomb-raider-in-vr,"Hello, I think it's a great game. I'm a very, very big fan, but I feel in my soul that it's not in Spanish. It's possible one day."
https://sidequestvr.com/app/38157/undead-citadel,Undead Citadel
https://sidequestvr.com/app/38678/physical-hands-playground,Physical Hands Playground
https://sidequestvr.com/app/38455/echothereality,EchoTheReality
https://sidequestvr.com/app/38455/echothereality,"Rating : 4
star"
https://sidequestvr.com/app/38455/echothereality,really interesting news! Would it be possible to obtain a higher resolution of the model and a better 3D shape perhaps by taking photos from different angles? this app may be paid and I would be happy to pay for it for something better.
https://sidequestvr.com/app/37685/pencil,Pencil
https://sidequestvr.com/app/37685/pencil,"Rating : 5
star"
https://sidequestvr.com/app/37685/pencil,"This app exceeded my expectations. 

What I thought was a simple tracing app turned out to be a comprehensive drawing course. It teaches you the fundamental drawing skills like Form, Value, Lighting and so on using mixed reality. I really loved the fact that I could adjust the opacity of the layers so that I could still see what I was drawing.

There is also some 3D models included in the app, and you have the possibility to import your own images or models too. 

Pencil is great for beginners but is also nice for more advanced people. 

The mixed reality and hand-tracking was flawless. If you want to learn a new skill, this might be the one to try out!"
https://sidequestvr.com/app/37685/pencil,"I LOVE THIS! Pencil XR does a great job utilizing the Meta Quest 3’s Mixed Reality. I love seeing MR being used for learning. I have never been good at drawing and have very poor handwriting in general. Pencil XR makes me happy to be living in this day & age where technology like this can be used to help people learn. I really enjoyed putting my hand to pencil, to paper, and actually creating something. Leo, the art teacher is so adorable and charming. I highly recommend this for all ages!"
https://sidequestvr.com/app/37685/pencil,"This is a must have game if you are into drawing or you want to learn to draw. The game really is unique when using the color passthrough for the quest 3 and in my opinion one of the best ways to use it. Incorporating learning with the quest is a major win on many levels and this game proves what can be done. You are able to choose from several different options based on your skill level and the game takes you step by step to learn how to create the drawling. After enough practice you can start to freehand based on the things you have learned. I can not draw worth a darn, so this game really helps you to build the confidence to create a masterpiece. Very unique and intuitive game that really is a creative way to use mixed reality. I hope they add more things to draw over tile as there is only a few to pick from at the moment. Great game and great for all ages!"
https://sidequestvr.com/app/35766/green-zone,Green Zone
https://sidequestvr.com/app/35766/green-zone,"Rating : 5
star"
https://sidequestvr.com/app/35766/green-zone,"very fun game, there is potential, they combined several modes, I will wait for updates and release from early access, I recommend buying"
https://sidequestvr.com/app/35766/green-zone,"Great job. Colorful and neat. I am sure this developer has many victories ahead of him. I will look forward to his new works. Boldly forward, brother!"
https://sidequestvr.com/app/35766/green-zone,"This is a great game and brightened up my evening, now I can't think and sleep until I complete it!"
https://sidequestvr.com/app/38599/close-encounters-demo,Close Encounters Demo
https://sidequestvr.com/app/3661/pistol-whip,Pistol Whip
https://sidequestvr.com/app/3661/pistol-whip,"Rating : 5
star"
https://sidequestvr.com/app/3661/pistol-whip,"Top five VR games, easy."
https://sidequestvr.com/app/3661/pistol-whip,"can't stop playing this game, awesome!!!"
https://sidequestvr.com/app/38445/spinball-360-tennis,Spinball: 360 Tennis
https://sidequestvr.com/app/38445/spinball-360-tennis,"Rating : 5
star"
https://sidequestvr.com/app/38445/spinball-360-tennis,"Today I want to talk about my experience with this amazing Mixed Reality game that just came out. I had a blast with this one in the last couple of days and would like to make a deep dive into what it is, and what you get out of it. So take position, make your serve, and let the game begin! 

Spinball just released on Meta Quest on October 17th for $14.99USD and is compatible with the Quest 2, Pro, 3 and 3S. The developers are Blue Duck Studios. Who are known for their competitive game Gravity League. When they reached out to me, I was quite surprised that we were already getting a new game, since the previous one released just a few months ago. Well I was happy that I had a chance to try it so let's talk about it! 

What is Spinball? 

OK guys, imagine a sport that is only possible in VR, that's pretty much how this feels. You are trapped in a cage with your opponent with some kind of trampoline in the middle. All you need to do is make sure you hit the ball so it bounces in the middle circle, and then you opponent needs to do the same thing. It's simple on paper, but there's a lot of tricks to it. 

The first thing that you have to keep in mind is your opponent's position. It's really bad to stay face to face from them, because the ball will bounce towards you, and it can be pretty easy to get disoriented to where the ball is at.

You then also need to think when to hit the ball, the lower you hit it, the more more control you have towards it and make your opponent lose their chance to hit it. You have to be careful not to hit it too hard, because it can actually go out of the 4 walls and the opponent will get a point. The first who reaches 11 points wins the match.

As soon as you start the game, there is a tutorial that explains all of this to you, and you can put it into practice. 

Minigames

If you try a few matches and find that you lack practice, there are some minigames in there that are made to help you out. 

The first one is called Offense. This is a machine that will pop a ball at random locations at random speed. Your goal is to hit the pad when the ball is at its lowest possible. You will get a score out of 100 that will indicate how low you've hit it. You can set the difficulty of the machine from Newbie to Expert where Newbie will be very slow balls that are easy to hit, and Expert are extremely fast and low ball that requires a lot of effort and reflex to hit.

The second minigame is freestyle. Very easy to explain since all you do is hitting the ball however you like and practice your hits and coordination. This gave me a flashback to when I was a kid and wanted to practice my badminton reflexes, I used to play against a wall and try to smash the birdy as hard as possible. This is the best place to practice your skills with no string attached.

Next one is Ball Machine. It's kind of similar to Offense but it's not about hitting the ball to the lowest. You get a variety of options for the machine like the Shot Rate, the power, and spin of the shot. You can also select if you want the machine to move at different position, or make it move for each shot. Another thing different about this one is that if you keep hitting the ball, it'll stay in the ring. So if you're skilled enough, you can try to keep multiple balls going at the same time.

Last one available as of right now is Accuracy where you have to bounce the ball into the basketball hoop. You can decide how high you want to hoop to be, and how large you want the ring of the hoop. Each time you dunk it in, the hoop then changes position. You know, I play tennis once in a while, and something that I miss in this game is the kind of impact that the ball gives you. My brain is not used to not having that, so I've noticed that my accuracy was really bad by played this one, it's probably my biggest weakness and I have to practice some more.

According to the developer's discord, the Training Modes are still in progress, so it's very much possible that we'll get some more in the future.

Release/Future Content

Speaking of future content, for the release, we did get some additional features compared to the beta. The devs have informed me that we will have a personal AI voice trainer, improved physics and more. Now I'm curious about the physics, since it already feels pretty smooth, but I mean, keep the improvement coming for sure!

The Blue Duck are also very transparent in their roadmap. Make sure to join their discord to keep up to date, I'll put it in the description of the video so you can check it out, but let's talk about it here.

They will be adding a Monthly leaderboard that will included prices for the top 10 ranks. Oh by the way, you do get cosmetics in the game. In the beta, we were able to get 3 types of racquets, 3 balls, and 3 heads. They are labeled as Common, Rare and Epic. So looks like there will be some looting in there. I'm happy with that since it gives me a reason to keep playing and brag with my equipment.

We should also see a single player challenge mode with AI increasing levels as you progress, with more prices unlocking while doing it. There is currently a single player mode in the game with 6 difficulties in total. I'm currently trying to defeat the 4th difficulty, which is Extreme, and I'm definitely having a hard time!

Looks like there will be a progression system with XP rank progression with more prices to unlock. There is multiplayer in the game! But sadly I didn't get a chance to try it, but I bet that it's way more fun than playing with bots. You can select unranked or ranked match, and my blood is definitely boiling to do rank matches with others.

So this is what we can expect for the future of the game, and I bet that we'll see even more if it does good.

Last thoughts

So yeah this is what you get with the game right now. Quite simple, but you know what, that doesn't matter to me. This new sport that we're playing here is super fun and I just like that I can put on my headset and have a squash like experience in my room. Something to keep in mind is that you need a lot of space to set it up. You cannot shrink the arena unfortunately.

With the Mixed Reality experience, this is just an excellent way to bring your headset anywhere and put Spinball to pass some time. I mean, you might look a little weird if you play at an airport or in a mall, but I gave it a try outside, and yeah I just feel like it's an awesome experience to play anywhere.

Something that I want to mention is that the workout aspect of it is kind of moderate to me. I break a little bit of a sweat after 40 minutes, but it's not something that makes me sweat as much as Beat Saber. The moving around with your legs is great though. I did need to do a nice stretch a few times to reach the ball. Also, I don't know if it's because I already felt sick or not, but I did get a little bit of VR sickness while playing this game. It could be because I was spinning around the arena too much in the headset, but I don't know if this would happen to you or not.

Alright guys! If you just got yourself a nice brand new Meta Quest 3S, I think that this is a great game to pickup on the side and experience Mixed Reality with it. It's great for an introduction game since Mixed Reality is usually the best way to ease someone into the headset. So go ahead and give it a try if you want to move a little and experience a fun Sport game only possible through the power of VR."
https://sidequestvr.com/app/38430/make-it-stable,Make It Stable
https://sidequestvr.com/app/38683/spirit-board-ar,Spirit Board AR
https://sidequestvr.com/app/37849/guardian-of-realms,Guardian of Realms
https://sidequestvr.com/app/37849/guardian-of-realms,"Rating : 4
star"
https://sidequestvr.com/app/37849/guardian-of-realms,"I'm playing the Survival Mode of the game. Your task here is relatively straight-forward. Defend the Sacred Crystal in your environment while battling wave after wave of enemies who are out to attack both the Sacred Crystal and YOU! You will want to heal the crystal between waves by simply grabbing it. This may sound simple, but it is much more difficult that in sounds. 

There is also a Sandbox Mode which allows you to customize components of the game like types of enemies, and difficulty. This is the first Mixed Reality game with MOD support. I didn't even cover the half of what this game offers. There are modifiers you can use in this Sandbox mod, such as weapon mods, gravity and time manipulation, and more to create a battle of your choosing. 

Keep in mind this is the Early Access version. The Full Release has plans for new enemies, maps, and weapons. There is an update expected in October. I look forward to the further development of this title."
